timestamp,233353/cpu`idle,233354/cpu`idle,233355/cpu`idle,233356/cpu`idle,233357/cpu`idle,233358/cpu`idle,233359/cpu`idle,233360/cpu`idle,233361/cpu`idle,233362/cpu`idle
1505711160,34169300,35971227,35877183,35935586,35942689,35911304,35883688,35895548,35878478,35899903
1505711220,34174854,35976738,35882695,35941116,35948206,35916818,35889206,35901062,35883993,35905435
1505711280,34180408,35982247,35888196,35946646,35953724,35922331,35894724,35906578,35889509,35910968
1505711340,34185961,35987760,35893709,35952177,35959241,35927836,35900241,35912094,35895009,35916499
1505711400,34191512,35993269,35899222,35957707,35964748,35933352,35905757,35917613,35900522,35922020
1505711460,34197066,35998780,35904733,35963236,35970264,35938866,35911271,35923131,35906037,35927552
1505711520,34202619,36004292,35910246,35968770,35975783,35944382,35916784,35928652,35911552,35933086
1505711580,34208161,36009808,35915758,35974301,35981302,35949901,35922297,35934171,35917069,35938619
1505711640,34213715,36015320,35921272,35979830,35986821,35955417,35927811,35939688,35922586,35944150
1505711700,34219265,36020834,35926784,35985356,35992338,35960938,35933314,35945205,35928100,35949682
1505711760,34224816,36026340,35932298,35990887,35997855,35966454,35938812,35950718,35933613,35955213
1505711820,34230367,36031852,35937810,35996418,36003368,35971974,35944332,35956231,35939126,35960743
1505711880,34235921,36037363,35943322,36001949,36008881,35977491,35949853,35961744,35944639,35966273
1505711940,34241473,36042870,35948835,36007479,36014397,35983005,35955374,35967259,35950155,35971803
1505712000,34247027,36048386,35954351,36013009,36019917,35988523,35960893,35972776,35955671,35977331
1505712060,34252578,36053900,35959864,36018538,36025435,35994043,35966406,35978288,35961182,35982861
1505712120,34258129,36059416,35965377,36024068,36030956,35999564,35971915,35983803,35966697,35988391
1505712180,34263680,36064931,35970890,36029598,36036482,36005082,35977432,35989320,35972211,35993920
1505712240,34269228,36070443,35976402,36035130,36042009,36010604,35982945,35994835,35977723,35999450
1505712300,34274782,36075959,35981914,36040661,36047536,36016123,35988461,36000349,35983238,36004979
1505712360,34280333,36081468,35987428,36046189,36053061,36021644,35993976,36005860,35988750,36010508
1505712420,34285885,36086974,35992940,36051720,36058584,36027162,35999488,36011374,35994262,36016038
1505712480,34291438,36092482,35998453,36057250,36064105,36032684,36005000,36016888,35999776,36021566
1505712540,34296990,36097993,36003961,36062781,36069627,36038205,36010510,36022402,36005292,36027096
1505712600,34302390,36103503,36009467,36068277,36075144,36043729,36016029,36027916,36010807,36032625
1505712660,34307616,36108648,36014930,36073457,36080482,36048949,36021550,36033221,36016067,36037989
1505712720,34313168,36114101,36020086,36078985,36085793,36054365,36026780,36038543,36021451,36043290
1505712780,34318718,36119613,36025594,36084515,36091315,36059888,36032182,36044057,36026964,36048820
1505712840,34324271,36125124,36031106,36090044,36096837,36065409,36037699,36049569,36032476,36054349
1505712900,34329824,36130639,36036616,36095575,36102360,36070932,36043218,36055046,36037992,36059878
1505712960,34335376,36136154,36042125,36101106,36107880,36076454,36048735,36060557,36043505,36065409
1505713020,34340928,36141660,36047635,36106635,36113398,36081971,36054255,36066076,36049019,36070937
1505713080,34346482,36147159,36053148,36112168,36118925,36087492,36059776,36071590,36054532,36076469
1505713140,34352032,36152669,36058659,36117697,36124454,36093014,36065291,36077102,36060046,36082001
1505713200,34357583,36158179,36064169,36123225,36129979,36098538,36070803,36082615,36065559,36087518
1505713260,34363133,36163691,36069681,36128755,36135497,36104056,36076317,36088126,36071070,36093047
1505713320,34368686,36169201,36075193,36134281,36141016,36109578,36081831,36093638,36076582,36098576
1505713380,34374238,36174711,36080703,36139810,36146541,36115097,36087344,36099150,36082097,36104103
1505713440,34379791,36180223,36086213,36145342,36152065,36120618,36092862,36104663,36087611,36109635
1505713500,34385341,36185733,36091723,36150871,36157588,36126140,36098381,36110174,36093125,36115165
1505713560,34390893,36191247,36097236,36156401,36163104,36131659,36103900,36115684,36098639,36120693
1505713620,34396445,36196758,36102750,36161931,36168619,36137179,36109419,36121197,36104154,36126223
1505713680,34401998,36202266,36108264,36167459,36174134,36142701,36114938,36126711,36109670,36131753
1505713740,34407551,36207775,36113776,36172987,36179649,36148221,36120455,36132222,36115183,36137281
1505713800,34413105,36213285,36119288,36178517,36185165,36153743,36125974,36137731,36120664,36142810
1505713860,34418659,36218800,36124797,36184046,36190682,36159263,36131490,36143237,36126177,36148343
1505713920,34424208,36224314,36130310,36189575,36196181,36164787,36137007,36148751,36131694,36153873
1505713980,34429758,36229827,36135823,36195105,36201700,36170311,36142522,36154260,36137209,36159405
1505714040,34435312,36235338,36141335,36200636,36207223,36175830,36148038,36159767,36142722,36164934
1505714100,34440865,36240853,36146847,36206165,36212752,36181354,36153559,36165280,36148235,36170465
1505714160,34446414,36246364,36152359,36211698,36218280,36186876,36159076,36170792,36153751,36175994
1505714220,34451965,36251875,36157868,36217226,36223807,36192402,36164594,36176310,36159263,36181522
1505714280,34457515,36257387,36163379,36222753,36229334,36197926,36170108,36181824,36164777,36187052
1505714340,34463068,36262896,36168890,36228285,36234835,36203450,36175623,36187341,36170291,36192584
1505714400,34468446,36268403,36174403,36233815,36240360,36208973,36181142,36192854,36175805,36198117
1505714460,34473666,36273728,36179913,36239345,36245842,36214303,36186659,36198331,36181009,36203647
1505714520,34479215,36278999,36185225,36244528,36251052,36219610,36191985,36203490,36186450,36208904
1505714580,34484768,36284511,36190528,36250028,36256581,36225137,36197275,36208981,36191964,36214309
1505714640,34490320,36290022,36196041,36255558,36262109,36230658,36202789,36214499,36197478,36219837
1505714700,34495874,36295521,36201552,36261087,36267632,36236168,36208306,36220011,36202991,36225368
1505714760,34501426,36301029,36207064,36266612,36273154,36241653,36213818,36225528,36208502,36230898
1505714820,34506967,36306538,36212575,36272140,36278678,36247172,36219332,36231044,36214017,36236426
1505714880,34512519,36312047,36218090,36277663,36284200,36252692,36224855,36236559,36219531,36241955
1505714940,34518075,36317556,36223606,36283190,36289725,36258212,36230378,36242075,36225048,36247481
1505715000,34523632,36323069,36229124,36288710,36295242,36263734,36235902,36247589,36230565,36253009
1505715060,34529184,36328579,36234637,36294239,36300761,36269256,36241424,36253098,36236080,36258536
1505715120,34534737,36334095,36240148,36299771,36306284,36274778,36246940,36258615,36241595,36264067
1505715180,34540289,36339610,36245624,36305299,36311810,36280302,36252448,36264134,36247108,36269600
1505715240,34545842,36345120,36251133,36310831,36317332,36285826,36257969,36269653,36252617,36275130
1505715300,34551397,36350633,36256642,36316363,36322857,36291349,36263489,36275170,36258123,36280663
1505715360,34556951,36356146,36262153,36321890,36328379,36296874,36269010,36280689,36263638,36286199
1505715420,34562507,36361654,36267662,36327416,36333900,36302397,36274529,36286206,36269152,36291730
1505715480,34568059,36367165,36273174,36332943,36339424,36307913,36280051,36291718,36274666,36297260
1505715540,34573611,36372676,36278686,36338470,36344943,36313430,36285569,36297232,36280180,36302790
1505715600,34579163,36378187,36284196,36343997,36350463,36318951,36291088,36302745,36285692,36308317
1505715660,34584713,36383696,36289706,36349523,36355988,36324471,36296607,36308259,36291205,36313848
1505715720,34590268,36389214,36295214,36355049,36361508,36329991,36302125,36313773,36296717,36319376
1505715780,34595821,36394725,36300723,36360579,36367031,36335509,36307647,36319291,36302229,36324907
1505715840,34601374,36400238,36306233,36366107,36372554,36341030,36313170,36324806,36307742,36330438
1505715900,34606927,36405747,36311745,36371636,36378078,36346551,36318692,36330324,36313256,36335968
1505715960,34612479,36411259,36317257,36377164,36383601,36352068,36324214,36335838,36318767,36341498
1505716020,34618032,36416766,36322770,36382689,36389125,36357584,36329734,36341350,36324282,36347026
1505716080,34623583,36422285,36328281,36388218,36394647,36363103,36335255,36346868,36329795,36352557
1505716140,34629132,36427799,36333794,36393745,36400165,36368621,36340778,36352383,36335310,36358090
1505716200,34634606,36433305,36339305,36399273,36405679,36374137,36346298,36357895,36340824,36363620
1505716260,34639787,36438811,36344816,36404801,36411120,36379596,36351821,36363340,36346227,36369120
1505716320,34645308,36444242,36350227,36410021,36416312,36384762,36357120,36368511,36351462,36374295
1505716380,34650859,36449384,36355441,36415478,36421833,36390282,36362481,36374027,36356976,36379822
1505716440,34656411,36454895,36360952,36421006,36427350,36395802,36368000,36379544,36362489,36385352
1505716500,34661964,36460409,36366464,36426534,36432870,36401322,36373519,36385051,36368001,36390881
1505716560,34667515,36465920,36371978,36432061,36438383,36406841,36379039,36390559,36373515,36396407
1505716620,34673067,36471432,36377491,36437590,36443898,36412360,36384558,36396070,36379031,36401935
1505716680,34678617,36476944,36383003,36443117,36449414,36417882,36390074,36401583,36384544,36407464
1505716740,34684172,36482458,36388513,36448644,36454932,36423401,36395590,36407094,36390055,36412992
1505716800,34689723,36487971,36394023,36454174,36460449,36428921,36401107,36412608,36395572,36418523
1505716860,34695273,36493479,36399534,36459701,36465963,36434443,36406623,36418122,36401084,36424053
1505716920,34700824,36498989,36405045,36465228,36471479,36439964,36412145,36423635,36406597,36429582
1505716980,34706376,36504498,36410556,36470755,36476998,36445484,36417663,36429147,36412110,36435112
1505717040,34711927,36510010,36416069,36476283,36482513,36451001,36423183,36434658,36417624,36440638
1505717100,34717481,36515525,36421580,36481810,36488026,36456518,36428703,36440169,36423136,36446166
1505717160,34723031,36521039,36427091,36487336,36493544,36462034,36434223,36445680,36428652,36451694
1505717220,34728582,36526552,36432604,36492866,36499060,36467557,36439742,36451190,36434162,36457224
1505717280,34734134,36532066,36438116,36498393,36504575,36473079,36445261,36456698,36439675,36462750
1505717340,34739686,36537577,36443629,36503921,36510093,36478597,36450785,36462205,36445191,36468274
1505717400,34745237,36543093,36449141,36509449,36515610,36484119,36456306,36467711,36450702,36473798
1505717460,34750789,36548608,36454616,36514976,36521128,36489626,36461831,36473218,36456216,36479327
1505717520,34756342,36554122,36460129,36520503,36526647,36495147,36467353,36478732,36461728,36484855
1505717580,34761892,36559638,36465641,36526033,36532165,36500671,36472871,36484248,36467241,36490384
1505717640,34767445,36565154,36471155,36531564,36537683,36506193,36478386,36489761,36472756,36495915
1505717700,34772998,36570671,36476665,36537093,36543197,36511719,36483902,36495275,36478267,36501442
1505717760,34778551,36576184,36482176,36542622,36548712,36517239,36489422,36500791,36483781,36506973
1505717820,34784103,36581700,36487687,36548148,36554227,36522763,36494943,36506308,36489296,36512505
1505717880,34789657,36587215,36493198,36553677,36559747,36528284,36500465,36511823,36494809,36518035
1505717940,34795206,36592731,36498710,36559206,36565233,36533807,36505988,36517335,36500322,36523566
1505718000,34800758,36598234,36504217,36564737,36570581,36539327,36511504,36522848,36505838,36529094
1505718060,34806170,36603567,36509728,36569919,36575870,36544675,36517014,36528001,36511351,36534312
1505718120,34811379,36608826,36514961,36575413,36581393,36549969,36522230,36533458,36516564,36539771
1505718180,34816931,36614339,36520353,36580932,36586914,36555491,36527652,36538968,36521980,36545300
1505718240,34822482,36619853,36525864,36586457,36592437,36561014,36533164,36544479,36527490,36550826
1505718300,34828036,36625375,36531378,36591986,36597964,36566538,36538670,36549993,36533005,36556347
1505718360,34833590,36630902,36536892,36597515,36603482,36572062,36544187,36555502,36538508,36561876
1505718420,34839143,36636421,36542407,36603041,36609007,36577582,36549707,36561017,36544020,36567403
1505718480,34844693,36641944,36547923,36608570,36614529,36583105,36555230,36566518,36549536,36572931
1505718540,34850246,36647467,36553438,36614097,36620035,36588625,36560750,36572031,36555051,36578462
1505718600,34855800,36652995,36558953,36619627,36625557,36594141,36566270,36577544,36560567,36583990
1505718660,34861355,36658516,36564465,36625154,36631082,36599668,36571792,36583060,36566081,36589518
1505718720,34866908,36664040,36569978,36630684,36636605,36605190,36577314,36588572,36571597,36595046
1505718780,34872462,36669564,36575491,36636213,36642129,36610708,36582835,36594087,36577113,36600575
1505718840,34878015,36675076,36580998,36641742,36647654,36616231,36588355,36599603,36582628,36606105
1505718900,34883559,36680601,36586509,36647264,36653178,36621757,36593875,36605119,36588141,36611636
1505718960,34889111,36686125,36592023,36652792,36658698,36627281,36599390,36610635,36593655,36617164
1505719020,34894660,36691649,36597537,36658319,36664223,36632803,36604906,36616146,36599169,36622693
1505719080,34900212,36697174,36603050,36663848,36669744,36638325,36610422,36621655,36604684,36628219
1505719140,34905766,36702697,36608565,36669378,36675263,36643841,36615940,36627169,36610199,36633744
1505719200,34911320,36708222,36614077,36674906,36680786,36649360,36621458,36632677,36615715,36639273
1505719260,34916874,36713745,36619590,36680434,36686310,36654879,36626977,36638189,36621228,36644800
1505719320,34922426,36719267,36625102,36685962,36691829,36660399,36632494,36643705,36626744,36650327
1505719380,34927978,36724793,36630616,36691489,36697354,36665919,36638005,36649215,36632255,36655856
