,171880/bpf`syscall`count`sys_accept,171880/bpf`syscall`count`sys_accept4,171880/bpf`syscall`count`sys_access,171880/bpf`syscall`count`sys_alarm,171880/bpf`syscall`count`sys_arch_prctl,171880/bpf`syscall`count`sys_bind,171880/bpf`syscall`count`sys_brk,171880/bpf`syscall`count`sys_capget,171880/bpf`syscall`count`sys_capset,171880/bpf`syscall`count`sys_chdir,171880/bpf`syscall`count`sys_chmod,171880/bpf`syscall`count`sys_chown,171880/bpf`syscall`count`sys_chroot,171880/bpf`syscall`count`sys_clock_adjtime,171880/bpf`syscall`count`sys_clock_getres,171880/bpf`syscall`count`sys_clock_gettime,171880/bpf`syscall`count`sys_clone,171880/bpf`syscall`count`sys_close,171880/bpf`syscall`count`sys_connect,171880/bpf`syscall`count`sys_dup,171880/bpf`syscall`count`sys_dup2,171880/bpf`syscall`count`sys_dup3,171880/bpf`syscall`count`sys_epoll_create,171880/bpf`syscall`count`sys_epoll_create1,171880/bpf`syscall`count`sys_epoll_ctl,171880/bpf`syscall`count`sys_epoll_wait,171880/bpf`syscall`count`sys_eventfd2,171880/bpf`syscall`count`sys_execve,171880/bpf`syscall`count`sys_faccessat,171880/bpf`syscall`count`sys_fadvise64,171880/bpf`syscall`count`sys_fchdir,171880/bpf`syscall`count`sys_fchmod,171880/bpf`syscall`count`sys_fchmodat,171880/bpf`syscall`count`sys_fchown,171880/bpf`syscall`count`sys_fcntl,171880/bpf`syscall`count`sys_fstatfs,171880/bpf`syscall`count`sys_fsync,171880/bpf`syscall`count`sys_ftruncate,171880/bpf`syscall`count`sys_futex,171880/bpf`syscall`count`sys_getcwd,171880/bpf`syscall`count`sys_getdents,171880/bpf`syscall`count`sys_getdents64,171880/bpf`syscall`count`sys_getegid,171880/bpf`syscall`count`sys_geteuid,171880/bpf`syscall`count`sys_getgid,171880/bpf`syscall`count`sys_getgroups,171880/bpf`syscall`count`sys_getpeername,171880/bpf`syscall`count`sys_getpgid,171880/bpf`syscall`count`sys_getpgrp,171880/bpf`syscall`count`sys_getpid,171880/bpf`syscall`count`sys_getppid,171880/bpf`syscall`count`sys_getpriority,171880/bpf`syscall`count`sys_getresgid,171880/bpf`syscall`count`sys_getresuid,171880/bpf`syscall`count`sys_getrlimit,171880/bpf`syscall`count`sys_getrusage,171880/bpf`syscall`count`sys_getsid,171880/bpf`syscall`count`sys_getsockname,171880/bpf`syscall`count`sys_getsockopt,171880/bpf`syscall`count`sys_gettid,171880/bpf`syscall`count`sys_gettimeofday,171880/bpf`syscall`count`sys_getuid,171880/bpf`syscall`count`sys_inotify_add_watch,171880/bpf`syscall`count`sys_ioctl,171880/bpf`syscall`count`sys_ioprio_get,171880/bpf`syscall`count`sys_kcmp,171880/bpf`syscall`count`sys_keyctl,171880/bpf`syscall`count`sys_kill,171880/bpf`syscall`count`sys_listen,171880/bpf`syscall`count`sys_lseek,171880/bpf`syscall`count`sys_madvise,171880/bpf`syscall`count`sys_mkdir,171880/bpf`syscall`count`sys_mknod,171880/bpf`syscall`count`sys_mmap,171880/bpf`syscall`count`sys_mount,171880/bpf`syscall`count`sys_mprotect,171880/bpf`syscall`count`sys_mremap,171880/bpf`syscall`count`sys_munmap,171880/bpf`syscall`count`sys_name_to_handle_at,171880/bpf`syscall`count`sys_nanosleep,171880/bpf`syscall`count`sys_newfstatat,171880/bpf`syscall`count`sys_open,171880/bpf`syscall`count`sys_openat,171880/bpf`syscall`count`sys_pause,171880/bpf`syscall`count`sys_perf_event_open,171880/bpf`syscall`count`sys_pipe,171880/bpf`syscall`count`sys_pipe2,171880/bpf`syscall`count`sys_poll,171880/bpf`syscall`count`sys_ppoll,171880/bpf`syscall`count`sys_prctl,171880/bpf`syscall`count`sys_pselect6,171880/bpf`syscall`count`sys_read,171880/bpf`syscall`count`sys_readlink,171880/bpf`syscall`count`sys_readlinkat,171880/bpf`syscall`count`sys_readv,171880/bpf`syscall`count`sys_recvfrom,171880/bpf`syscall`count`sys_recvmsg,171880/bpf`syscall`count`sys_rename,171880/bpf`syscall`count`sys_rmdir,171880/bpf`syscall`count`sys_rt_sigaction,171880/bpf`syscall`count`sys_rt_sigprocmask,171880/bpf`syscall`count`sys_rt_sigreturn,171880/bpf`syscall`count`sys_rt_sigsuspend,171880/bpf`syscall`count`sys_sched_getaffinity,171880/bpf`syscall`count`sys_sched_getparam,171880/bpf`syscall`count`sys_sched_getscheduler,171880/bpf`syscall`count`sys_sched_setaffinity,171880/bpf`syscall`count`sys_sched_yield,171880/bpf`syscall`count`sys_select,171880/bpf`syscall`count`sys_semctl,171880/bpf`syscall`count`sys_semop,171880/bpf`syscall`count`sys_sendmmsg,171880/bpf`syscall`count`sys_sendmsg,171880/bpf`syscall`count`sys_sendto,171880/bpf`syscall`count`sys_set_robust_list,171880/bpf`syscall`count`sys_set_tid_address,171880/bpf`syscall`count`sys_setfsgid,171880/bpf`syscall`count`sys_setfsuid,171880/bpf`syscall`count`sys_setgid,171880/bpf`syscall`count`sys_setgroups,171880/bpf`syscall`count`sys_setpgid,171880/bpf`syscall`count`sys_setpriority,171880/bpf`syscall`count`sys_setregid,171880/bpf`syscall`count`sys_setresgid,171880/bpf`syscall`count`sys_setresuid,171880/bpf`syscall`count`sys_setreuid,171880/bpf`syscall`count`sys_setrlimit,171880/bpf`syscall`count`sys_setsid,171880/bpf`syscall`count`sys_setsockopt,171880/bpf`syscall`count`sys_setuid,171880/bpf`syscall`count`sys_shutdown,171880/bpf`syscall`count`sys_sigaltstack,171880/bpf`syscall`count`sys_socket,171880/bpf`syscall`count`sys_socketpair,171880/bpf`syscall`count`sys_statfs,171880/bpf`syscall`count`sys_symlink,171880/bpf`syscall`count`sys_sysinfo,171880/bpf`syscall`count`sys_timerfd_settime,171880/bpf`syscall`count`sys_times,171880/bpf`syscall`count`sys_umask,171880/bpf`syscall`count`sys_umount,171880/bpf`syscall`count`sys_unlink,171880/bpf`syscall`count`sys_unlinkat,171880/bpf`syscall`count`sys_unshare,171880/bpf`syscall`count`sys_utime,171880/bpf`syscall`count`sys_utimensat,171880/bpf`syscall`count`sys_vfork,171880/bpf`syscall`count`sys_wait4,171880/bpf`syscall`count`sys_waitid,171880/bpf`syscall`count`sys_write,171880/bpf`syscall`count`sys_writev
1505704920,16765.0000,403.0000,5828089.0000,50921.0000,989141.0000,9672.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207607048.0000,381022.0000,480178180.0000,74002.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4088257.0000,6486901.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6337917.0000,6286.0000,2703.0000,11127.0000,2563839.0000,82159.0000,1083267.0000,2628.0000,778227.0000,1434808.0000,780263.0000,12133.0000,18899.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6628.0000,17.0000,28892.0000,65794.0000,4048.0000,152742196.0000,803853.0000,285460.0000,4691805.0000,,238.0000,3.0000,924472.0000,,7571796.0000,4112.0000,1153.0000,15.0000,15545605.0000,1.0000,8455099.0000,61109.0000,1584466.0000,39.0000,442646.0000,51117.0000,256475369.0000,107096.0000,39.0000,33.0000,1455668.0000,47866.0000,3983856.0000,5839.0000,1861.0000,8106409.0000,3781775.0000,2633.0000,204093.0000,,68979169.0000,438279.0000,1817.0000,246.0000,9629888.0000,3328855.0000,364597.0000,79.0000,2165.0000,,,218057.0000,273993845.0000,427399.0000,5977.0000,48603.0000,1292.0000,91929.0000,61309910.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40173.0000,2889.0000,135.0000,12110.0000,85270.0000,141837.0000,438558.0000,91.0000,14441.0000,12372231.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,679834.0000,1911214.0000,19857.0000,12440973.0000,895499.0000
1505704980,16768.0000,403.0000,5828114.0000,50925.0000,989141.0000,9673.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207638742.0000,381030.0000,480179347.0000,74005.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4088888.0000,6487054.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6338746.0000,6286.0000,2703.0000,11128.0000,2565485.0000,82171.0000,1083317.0000,2628.0000,778227.0000,1434809.0000,780263.0000,12133.0000,18900.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6629.0000,17.0000,28894.0000,65804.0000,4048.0000,152752173.0000,803853.0000,285505.0000,4692069.0000,,238.0000,3.0000,924472.0000,,7572396.0000,4112.0000,1153.0000,15.0000,15545658.0000,1.0000,8455099.0000,61116.0000,1584545.0000,39.0000,442713.0000,51117.0000,256476065.0000,107096.0000,39.0000,33.0000,1455873.0000,47873.0000,3984099.0000,5839.0000,1861.0000,8107585.0000,3781779.0000,2633.0000,204094.0000,,68980131.0000,438337.0000,1817.0000,246.0000,9629889.0000,3329059.0000,364605.0000,79.0000,2165.0000,,,218057.0000,274038494.0000,427475.0000,5977.0000,48603.0000,1292.0000,91941.0000,61310242.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40180.0000,2889.0000,135.0000,12110.0000,85276.0000,141859.0000,438558.0000,91.0000,14441.0000,12374054.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,679936.0000,1911462.0000,19860.0000,12441856.0000,895635.0000
1505705040,16771.0000,403.0000,5828139.0000,50929.0000,989141.0000,9674.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207670607.0000,381038.0000,480180507.0000,74008.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4089518.0000,6487723.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6339575.0000,6286.0000,2703.0000,11129.0000,2566143.0000,82183.0000,1083367.0000,2628.0000,778227.0000,1434810.0000,780263.0000,12133.0000,18901.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6630.0000,17.0000,28896.0000,65811.0000,4048.0000,152762151.0000,803853.0000,285550.0000,4692333.0000,,238.0000,3.0000,924472.0000,,7572996.0000,4112.0000,1153.0000,15.0000,15545712.0000,1.0000,8455099.0000,61123.0000,1584620.0000,39.0000,442780.0000,51117.0000,256476756.0000,107096.0000,39.0000,33.0000,1456078.0000,47880.0000,3984349.0000,5839.0000,1861.0000,8108812.0000,3781783.0000,2633.0000,204095.0000,,68981095.0000,438391.0000,1817.0000,246.0000,9629890.0000,3329263.0000,364612.0000,79.0000,2165.0000,,,218057.0000,274086631.0000,427551.0000,5977.0000,48603.0000,1292.0000,91949.0000,61310574.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40182.0000,2889.0000,135.0000,12110.0000,85279.0000,141881.0000,438558.0000,91.0000,14441.0000,12375966.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680038.0000,1911698.0000,19863.0000,12442805.0000,895771.0000
1505705100,16774.0000,403.0000,5828164.0000,50933.0000,989141.0000,9675.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207703288.0000,381046.0000,480181673.0000,74011.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4090148.0000,6488423.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6340396.0000,6287.0000,2703.0000,11130.0000,2566167.0000,82194.0000,1083417.0000,2628.0000,778227.0000,1434811.0000,780263.0000,12133.0000,18902.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6631.0000,17.0000,28898.0000,65821.0000,4048.0000,152772131.0000,803853.0000,285595.0000,4692597.0000,,238.0000,3.0000,924472.0000,,7573593.0000,4112.0000,1153.0000,15.0000,15545777.0000,1.0000,8455099.0000,61130.0000,1584703.0000,39.0000,442847.0000,51125.0000,256477454.0000,107096.0000,39.0000,33.0000,1456281.0000,47887.0000,3984596.0000,5839.0000,1861.0000,8110273.0000,3781787.0000,2633.0000,204096.0000,,68982056.0000,438449.0000,1817.0000,246.0000,9629891.0000,3329465.0000,364620.0000,79.0000,2165.0000,,,218057.0000,274133648.0000,427629.0000,5977.0000,48603.0000,1292.0000,91960.0000,61310905.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40189.0000,2889.0000,135.0000,12110.0000,85285.0000,141903.0000,438558.0000,91.0000,14441.0000,12377702.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680139.0000,1911934.0000,19866.0000,12443689.0000,895906.0000
1505705160,16778.0000,403.0000,5828189.0000,50947.0000,989141.0000,9676.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207734637.0000,381055.0000,480182875.0000,74015.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4090783.0000,6489190.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6341233.0000,6288.0000,2703.0000,11132.0000,2566191.0000,82206.0000,1083501.0000,2628.0000,778227.0000,1434812.0000,780263.0000,12133.0000,18903.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6632.0000,17.0000,28900.0000,65828.0000,4048.0000,152782127.0000,803853.0000,285640.0000,4692871.0000,,238.0000,3.0000,924472.0000,,7574193.0000,4112.0000,1153.0000,15.0000,15545826.0000,1.0000,8455099.0000,61137.0000,1584780.0000,39.0000,442915.0000,51133.0000,256478186.0000,107096.0000,39.0000,33.0000,1456486.0000,47894.0000,3984844.0000,5839.0000,1861.0000,8111366.0000,3781791.0000,2633.0000,204100.0000,,68983020.0000,438510.0000,1817.0000,246.0000,9629892.0000,3329669.0000,364629.0000,79.0000,2165.0000,,,218057.0000,274181861.0000,427707.0000,5977.0000,48603.0000,1292.0000,91971.0000,61311238.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40191.0000,2889.0000,135.0000,12110.0000,85289.0000,141925.0000,438558.0000,91.0000,14441.0000,12379612.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680241.0000,1912180.0000,19869.0000,12444546.0000,896042.0000
1505705220,16781.0000,403.0000,5828214.0000,50951.0000,989141.0000,9677.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207766957.0000,381063.0000,480184049.0000,74018.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4091412.0000,6490082.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6342062.0000,6289.0000,2703.0000,11133.0000,2566215.0000,82218.0000,1083553.0000,2628.0000,778227.0000,1434813.0000,780263.0000,12133.0000,18904.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6633.0000,17.0000,28902.0000,65838.0000,4048.0000,152792104.0000,803853.0000,285685.0000,4693135.0000,,238.0000,3.0000,924472.0000,,7574793.0000,4112.0000,1153.0000,15.0000,15545876.0000,1.0000,8455099.0000,61144.0000,1584855.0000,39.0000,442982.0000,51141.0000,256478882.0000,107096.0000,39.0000,33.0000,1456691.0000,47901.0000,3985094.0000,5839.0000,1861.0000,8112530.0000,3781795.0000,2633.0000,204101.0000,,68983982.0000,438567.0000,1817.0000,246.0000,9629893.0000,3329873.0000,364637.0000,79.0000,2165.0000,,,218057.0000,274234557.0000,427784.0000,5977.0000,48603.0000,1292.0000,91982.0000,61311569.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40198.0000,2889.0000,135.0000,12110.0000,85295.0000,141947.0000,438558.0000,91.0000,14441.0000,12381482.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680343.0000,1912425.0000,19872.0000,12445522.0000,896178.0000
1505705280,16784.0000,403.0000,5828239.0000,50955.0000,989141.0000,9678.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207799048.0000,381071.0000,480185215.0000,74021.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4092046.0000,6490587.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6342899.0000,6289.0000,2703.0000,11134.0000,2566242.0000,82230.0000,1083603.0000,2628.0000,778227.0000,1434814.0000,780263.0000,12133.0000,18905.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6634.0000,17.0000,28904.0000,65845.0000,4048.0000,152802077.0000,803853.0000,285730.0000,4693399.0000,,238.0000,3.0000,924472.0000,,7575390.0000,4112.0000,1153.0000,15.0000,15545932.0000,1.0000,8455099.0000,61151.0000,1584932.0000,39.0000,443049.0000,51141.0000,256479576.0000,107096.0000,39.0000,33.0000,1456898.0000,47908.0000,3985344.0000,5839.0000,1861.0000,8113646.0000,3781799.0000,2633.0000,204102.0000,,68984943.0000,438622.0000,1817.0000,246.0000,9629894.0000,3330079.0000,364645.0000,79.0000,2165.0000,,,218057.0000,274282171.0000,427861.0000,5977.0000,48603.0000,1292.0000,91990.0000,61311901.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40200.0000,2889.0000,135.0000,12110.0000,85298.0000,141969.0000,438558.0000,91.0000,14441.0000,12383400.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680446.0000,1912670.0000,19875.0000,12446493.0000,896315.0000
1505705340,16787.0000,403.0000,5828264.0000,50959.0000,989141.0000,9679.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207831628.0000,381079.0000,480186386.0000,74024.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4092678.0000,6490911.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6343728.0000,6290.0000,2703.0000,11135.0000,2566266.0000,82242.0000,1083655.0000,2628.0000,778227.0000,1434815.0000,780263.0000,12133.0000,18906.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6635.0000,17.0000,28906.0000,65855.0000,4048.0000,152812054.0000,803853.0000,285775.0000,4693663.0000,,238.0000,3.0000,924472.0000,,7575990.0000,4114.0000,1153.0000,15.0000,15545981.0000,1.0000,8455099.0000,61158.0000,1585005.0000,39.0000,443116.0000,51149.0000,256480272.0000,107096.0000,39.0000,33.0000,1457103.0000,47915.0000,3985594.0000,5839.0000,1861.0000,8114751.0000,3781803.0000,2633.0000,204103.0000,,68985907.0000,438680.0000,1817.0000,246.0000,9629895.0000,3330283.0000,364653.0000,79.0000,2165.0000,,,218057.0000,274325095.0000,427938.0000,5977.0000,48603.0000,1292.0000,92001.0000,61312234.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40207.0000,2889.0000,135.0000,12110.0000,85304.0000,141991.0000,438558.0000,91.0000,14441.0000,12385285.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680548.0000,1912914.0000,19878.0000,12447410.0000,896451.0000
1505705400,16790.0000,403.0000,5828289.0000,50963.0000,989141.0000,9680.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207864502.0000,381087.0000,480187545.0000,74027.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4093309.0000,6491379.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6344557.0000,6290.0000,2703.0000,11136.0000,2566290.0000,82254.0000,1083705.0000,2628.0000,778227.0000,1434816.0000,780263.0000,12133.0000,18907.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6636.0000,17.0000,28908.0000,65862.0000,4048.0000,152822017.0000,803853.0000,285820.0000,4693927.0000,,238.0000,3.0000,924472.0000,,7576590.0000,4120.0000,1153.0000,15.0000,15546036.0000,1.0000,8455099.0000,61165.0000,1585081.0000,39.0000,443183.0000,51149.0000,256480963.0000,107096.0000,39.0000,33.0000,1457308.0000,47922.0000,3985836.0000,5839.0000,1861.0000,8116064.0000,3781807.0000,2633.0000,204104.0000,,68986871.0000,438734.0000,1817.0000,246.0000,9629896.0000,3330487.0000,364661.0000,79.0000,2165.0000,,,218057.0000,274367386.0000,428015.0000,5977.0000,48603.0000,1292.0000,92009.0000,61312566.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40209.0000,2889.0000,135.0000,12110.0000,85307.0000,142013.0000,438558.0000,91.0000,14441.0000,12387215.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680650.0000,1913158.0000,19881.0000,12448347.0000,896587.0000
1505705460,16794.0000,403.0000,5828314.0000,50976.0000,989141.0000,9681.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207897045.0000,381095.0000,480188742.0000,74031.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4093942.0000,6491639.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6345394.0000,6291.0000,2703.0000,11137.0000,2566405.0000,82266.0000,1083789.0000,2628.0000,778227.0000,1434817.0000,780263.0000,12133.0000,18908.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6637.0000,17.0000,28910.0000,65872.0000,4048.0000,152831990.0000,803853.0000,285865.0000,4694197.0000,,238.0000,3.0000,924472.0000,,7577187.0000,4120.0000,1153.0000,15.0000,15546085.0000,1.0000,8455099.0000,61172.0000,1585159.0000,39.0000,443250.0000,51157.0000,256481680.0000,107096.0000,39.0000,33.0000,1457513.0000,47929.0000,3986078.0000,5839.0000,1861.0000,8117326.0000,3781811.0000,2633.0000,204105.0000,,68987830.0000,438792.0000,1817.0000,246.0000,9629897.0000,3330691.0000,364669.0000,79.0000,2165.0000,,,218057.0000,274409876.0000,428092.0000,5977.0000,48603.0000,1292.0000,92020.0000,61312896.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40216.0000,2889.0000,135.0000,12110.0000,85314.0000,142035.0000,438558.0000,91.0000,14441.0000,12389110.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680752.0000,1913411.0000,19884.0000,12449211.0000,896723.0000
1505705520,16797.0000,403.0000,5828339.0000,50980.0000,989141.0000,9682.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207929717.0000,381103.0000,480189905.0000,74034.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4094575.0000,6491991.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6346223.0000,6291.0000,2703.0000,11138.0000,2567032.0000,82278.0000,1083839.0000,2628.0000,778227.0000,1434818.0000,780263.0000,12133.0000,18909.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6638.0000,17.0000,28912.0000,65879.0000,4048.0000,152841967.0000,803853.0000,285910.0000,4694461.0000,,238.0000,3.0000,924472.0000,,7577787.0000,4120.0000,1153.0000,15.0000,15546138.0000,1.0000,8455099.0000,61179.0000,1585233.0000,39.0000,443317.0000,51157.0000,256482375.0000,107096.0000,39.0000,33.0000,1457718.0000,47936.0000,3986323.0000,5839.0000,1861.0000,8118594.0000,3781815.0000,2633.0000,204106.0000,,68988794.0000,438847.0000,1817.0000,246.0000,9629898.0000,3330895.0000,364677.0000,79.0000,2165.0000,,,218057.0000,274448504.0000,428170.0000,5977.0000,48603.0000,1292.0000,92028.0000,61313229.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40218.0000,2889.0000,135.0000,12110.0000,85317.0000,142057.0000,438558.0000,91.0000,14441.0000,12391062.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680854.0000,1913654.0000,19887.0000,12450033.0000,896859.0000
1505705580,16800.0000,403.0000,5828364.0000,50984.0000,989141.0000,9683.0000,2888940.0000,,,120517.0000,117.0000,10.0000,2539.0000,178.0000,2558.0000,207961895.0000,381111.0000,480191073.0000,74037.0000,4298.0000,1066931.0000,4.0000,466.0000,16.0000,4095203.0000,6492776.0000,16.0000,999449.0000,7022.0000,52786.0000,64891.0000,199.0000,17.0000,15.0000,6347044.0000,6292.0000,2703.0000,11139.0000,2567116.0000,82289.0000,1083889.0000,2628.0000,778227.0000,1434819.0000,780263.0000,12133.0000,18910.0000,55.0000,24193.0000,468712.0000,468650.0000,2104.0000,54.0000,54.0000,296000.0000,6639.0000,17.0000,28914.0000,65889.0000,4048.0000,152851940.0000,803853.0000,285955.0000,4694725.0000,,238.0000,3.0000,924472.0000,,7578384.0000,4120.0000,1153.0000,15.0000,15546186.0000,1.0000,8455099.0000,61186.0000,1585311.0000,39.0000,443384.0000,51165.0000,256483069.0000,107096.0000,39.0000,33.0000,1457921.0000,47943.0000,3986565.0000,5839.0000,1861.0000,8119767.0000,3781819.0000,2633.0000,204107.0000,,68989755.0000,438904.0000,1817.0000,246.0000,9629899.0000,3331097.0000,364685.0000,79.0000,2165.0000,,,218057.0000,274488434.0000,428247.0000,5977.0000,48603.0000,1292.0000,92039.0000,61313560.0000,238865.0000,212157.0000,12.0000,12.0000,2889.0000,7154.0000,52.0000,328.0000,10.0000,4489.0000,4691.0000,3.0000,5581.0000,226451.0000,40225.0000,2889.0000,135.0000,12110.0000,85323.0000,142079.0000,438558.0000,91.0000,14441.0000,12392846.0000,87.0000,5438.0000,1.0000,2579.0000,172.0000,,1750.0000,346.0000,680955.0000,1913897.0000,19890.0000,12450835.0000,896994.0000
